solar_radiation,temperature,electric_price_unit
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.5,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.4,21.0
0.0,29.3,21.0
0.0,29.3,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.2,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.1,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.1,21.0
0.0,29.0,21.0
0.0,29.0,21.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.1,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,29.0,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.9,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.8,10.0
0.0,28.7,10.0
0.0,28.7,10.0
0.0,28.7,10.0
0.0,28.7,10.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.7,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.6,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.5,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.4,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.3,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.2,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,27.9,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.2,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.1,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,28.0,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
0.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.8,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,27.9,8.0
22.0,28.0,8.0
22.0,28.0,8.0
22.0,28.0,8.0
22.0,28.0,8.0
11.0,28.0,8.0
11.0,28.0,8.0
11.0,28.1,8.0
11.0,28.1,8.0
11.0,28.1,8.0
11.0,28.2,8.0
11.0,28.2,8.0
11.0,28.3,8.0
11.0,28.3,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.4,8.0
11.0,28.5,8.0
11.0,28.5,8.0
11.0,28.6,8.0
11.0,28.6,8.0
11.0,28.6,8.0
11.0,28.6,8.0
11.0,28.6,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.8,8.0
11.0,28.8,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.7,8.0
11.0,28.8,8.0
11.0,28.8,8.0
11.0,28.9,8.0
11.0,28.9,8.0
11.0,29.0,8.0
11.0,29.0,8.0
11.0,29.1,8.0
11.0,29.1,8.0
11.0,29.2,8.0
11.0,29.3,8.0
11.0,29.3,8.0
11.0,29.4,8.0
11.0,29.4,8.0
11.0,29.4,8.0
11.0,29.4,8.0
11.0,29.5,8.0
11.0,29.5,8.0
11.0,29.5,8.0
11.0,29.5,8.0
11.0,29.5,8.0
11.0,29.5,8.0
111.0,29.5,8.0
111.0,29.5,8.0
111.0,29.6,8.0
111.0,29.6,8.0
111.0,29.7,8.0
111.0,29.7,8.0
111.0,29.7,8.0
111.0,29.7,8.0
111.0,29.8,8.0
111.0,29.9,8.0
111.0,29.9,8.0
111.0,29.9,8.0
111.0,30.0,8.0
111.0,30.0,8.0
111.0,30.1,8.0
111.0,30.2,8.0
111.0,30.2,8.0
111.0,30.2,8.0
111.0,30.1,8.0
111.0,30.1,8.0
111.0,30.2,8.0
111.0,30.3,8.0
111.0,30.5,8.0
111.0,30.6,8.0
111.0,30.6,8.0
111.0,30.5,8.0
111.0,30.4,8.0
111.0,30.4,8.0
111.0,30.4,8.0
111.0,30.4,8.0
111.0,30.5,8.0
111.0,30.4,8.0
111.0,30.3,8.0
111.0,30.2,8.0
111.0,30.1,8.0
111.0,30.1,8.0
111.0,30.1,8.0
111.0,30.1,8.0
111.0,30.2,8.0
111.0,30.3,8.0
111.0,30.3,8.0
111.0,30.3,8.0
111.0,30.2,8.0
111.0,30.2,8.0
111.0,30.2,8.0
111.0,30.1,8.0
111.0,30.1,8.0
111.0,30.0,8.0
111.0,30.1,8.0
111.0,30.2,8.0
111.0,30.4,8.0
111.0,30.5,8.0
111.0,30.6,8.0
111.0,30.7,8.0
111.0,30.9,8.0
111.0,31.1,8.0
111.0,31.2,8.0
111.0,31.3,8.0
111.0,31.4,8.0
111.0,31.2,8.0
100.0,31.2,10.0
100.0,31.3,10.0
100.0,31.4,10.0
100.0,31.6,10.0
100.0,31.7,10.0
100.0,31.7,10.0
100.0,31.8,10.0
100.0,31.9,10.0
100.0,31.8,10.0
100.0,31.8,10.0
100.0,31.9,10.0
100.0,31.9,10.0
100.0,31.6,10.0
100.0,31.5,10.0
100.0,31.5,10.0
100.0,31.7,10.0
100.0,31.9,10.0
100.0,31.9,10.0
100.0,32.0,10.0
100.0,32.3,10.0
100.0,32.5,10.0
100.0,32.7,10.0
100.0,32.8,10.0
100.0,32.8,10.0
100.0,32.7,10.0
100.0,32.5,10.0
100.0,32.4,10.0
100.0,32.3,10.0
100.0,32.3,10.0
100.0,32.3,10.0
100.0,32.3,10.0
100.0,32.3,10.0
100.0,32.4,10.0
100.0,32.6,10.0
100.0,32.6,10.0
100.0,32.6,10.0
100.0,32.8,10.0
100.0,32.9,10.0
100.0,33.0,10.0
100.0,33.0,10.0
100.0,32.8,10.0
100.0,32.7,10.0
100.0,32.6,10.0
100.0,32.5,10.0
100.0,32.5,10.0
100.0,32.3,10.0
100.0,32.3,10.0
100.0,32.4,10.0
100.0,32.5,10.0
100.0,32.6,10.0
100.0,32.7,10.0
100.0,32.9,10.0
100.0,33.0,10.0
100.0,32.9,10.0
100.0,32.9,10.0
100.0,32.8,10.0
100.0,33.0,10.0
100.0,33.3,10.0
100.0,33.7,10.0
100.0,33.8,10.0
100.0,33.7,21.0
100.0,33.7,21.0
100.0,33.6,21.0
100.0,33.5,21.0
100.0,33.4,21.0
100.0,33.4,21.0
100.0,33.4,21.0
100.0,33.5,21.0
100.0,33.7,21.0
100.0,33.7,21.0
100.0,33.6,21.0
100.0,33.4,21.0
100.0,33.4,21.0
100.0,33.3,21.0
100.0,33.2,21.0
100.0,33.1,21.0
100.0,33.1,21.0
100.0,33.1,21.0
100.0,33.2,21.0
100.0,33.4,21.0
100.0,33.4,21.0
100.0,33.5,21.0
100.0,33.6,21.0
100.0,33.7,21.0
100.0,33.8,21.0
100.0,33.9,21.0
100.0,33.9,21.0
100.0,34.0,21.0
100.0,34.1,21.0
100.0,34.3,21.0
100.0,34.4,21.0
100.0,34.4,21.0
100.0,34.4,21.0
100.0,34.3,21.0
100.0,34.2,21.0
100.0,34.3,21.0
100.0,34.4,21.0
100.0,34.5,21.0
100.0,34.4,21.0
100.0,34.1,21.0
100.0,33.9,21.0
100.0,33.8,21.0
100.0,33.8,21.0
100.0,33.9,21.0
100.0,34.0,21.0
100.0,33.9,21.0
100.0,33.9,21.0
100.0,33.8,21.0
100.0,33.8,21.0
100.0,33.9,21.0
100.0,34.1,21.0
100.0,34.4,21.0
100.0,34.6,21.0
100.0,34.8,21.0
100.0,34.8,21.0
100.0,34.9,21.0
100.0,34.9,21.0
100.0,34.9,21.0
100.0,34.7,21.0
100.0,34.8,21.0
555.0,34.9,21.0
555.0,34.9,21.0
555.0,34.6,21.0
555.0,34.3,21.0
555.0,34.3,21.0
555.0,34.3,21.0
555.0,34.3,21.0
555.0,34.4,21.0
555.0,34.4,21.0
555.0,34.5,21.0
555.0,34.6,21.0
555.0,34.6,21.0
555.0,34.7,21.0
555.0,34.7,21.0
555.0,34.8,21.0
555.0,35.0,21.0
555.0,35.1,21.0
555.0,35.3,21.0
555.0,35.3,21.0
555.0,35.2,21.0
555.0,35.2,21.0
555.0,35.3,21.0
555.0,35.4,21.0
555.0,35.3,21.0
555.0,35.5,21.0
555.0,35.7,21.0
555.0,35.6,21.0
555.0,35.1,21.0
555.0,34.8,21.0
555.0,34.7,21.0
555.0,34.7,21.0
555.0,34.7,21.0
555.0,34.8,21.0
555.0,35.0,21.0
555.0,35.2,21.0
555.0,35.4,21.0
555.0,35.4,21.0
555.0,35.4,21.0
555.0,35.3,21.0
555.0,35.2,21.0
555.0,35.2,21.0
555.0,35.2,21.0
555.0,35.1,21.0
555.0,35.1,21.0
555.0,35.0,21.0
555.0,35.1,21.0
555.0,35.4,21.0
555.0,35.8,21.0
555.0,36.1,21.0
555.0,36.3,21.0
555.0,36.2,21.0
555.0,36.3,21.0
555.0,36.3,21.0
555.0,36.1,21.0
555.0,35.9,21.0
555.0,35.6,21.0
555.0,35.3,21.0
555.0,35.2,21.0
555.0,35.4,21.0
555.0,35.4,21.0
736.0,35.6,21.0
736.0,35.7,21.0
736.0,35.7,21.0
736.0,35.7,21.0
736.0,35.6,21.0
736.0,35.5,21.0
736.0,35.4,21.0
736.0,35.3,21.0
736.0,35.1,21.0
736.0,34.9,21.0
736.0,34.9,21.0
736.0,34.9,21.0
736.0,34.9,21.0
736.0,35.0,21.0
736.0,35.0,21.0
736.0,35.0,21.0
736.0,35.1,21.0
736.0,35.0,21.0
736.0,34.8,21.0
736.0,34.7,21.0
736.0,34.8,21.0
736.0,34.7,21.0
736.0,34.9,21.0
736.0,35.1,21.0
736.0,35.2,21.0
736.0,35.1,21.0
736.0,35.4,21.0
736.0,35.5,21.0
736.0,35.4,21.0
736.0,35.5,21.0
736.0,35.7,21.0
736.0,36.0,21.0
736.0,36.2,21.0
736.0,36.3,21.0
736.0,36.1,21.0
736.0,36.1,21.0
736.0,36.2,21.0
736.0,36.2,21.0
736.0,35.9,21.0
736.0,35.7,21.0
736.0,35.6,21.0
736.0,35.5,21.0
736.0,35.7,21.0
736.0,35.8,21.0
736.0,35.7,21.0
736.0,35.3,21.0
736.0,35.0,21.0
736.0,34.9,21.0
736.0,34.9,21.0
736.0,34.9,21.0
736.0,35.0,21.0
736.0,35.2,21.0
736.0,35.2,21.0
736.0,35.0,21.0
736.0,34.7,21.0
736.0,34.5,21.0
736.0,34.4,21.0
736.0,34.6,21.0
736.0,34.6,21.0
736.0,34.6,21.0
772.0,34.6,21.0
772.0,34.6,21.0
772.0,34.8,21.0
772.0,35.0,21.0
772.0,35.4,21.0
772.0,35.3,21.0
772.0,35.0,21.0
772.0,34.9,21.0
772.0,34.8,21.0
772.0,34.9,21.0
772.0,34.8,21.0
772.0,34.8,21.0
772.0,34.8,21.0
772.0,34.8,21.0
772.0,34.8,21.0
772.0,34.9,21.0
772.0,34.8,21.0
772.0,35.0,21.0
772.0,35.2,21.0
772.0,35.0,21.0
772.0,34.9,21.0
772.0,34.8,21.0
772.0,35.0,21.0
772.0,35.0,21.0
772.0,35.1,21.0
772.0,35.4,21.0
772.0,35.3,21.0
772.0,35.2,21.0
772.0,35.5,21.0
772.0,35.3,21.0
772.0,34.9,21.0
772.0,34.8,21.0
772.0,34.9,21.0
772.0,35.1,21.0
772.0,35.5,21.0
772.0,35.7,21.0
772.0,35.4,21.0
772.0,35.3,21.0
772.0,35.2,21.0
772.0,35.4,21.0
772.0,35.5,21.0
772.0,35.5,21.0
772.0,35.6,21.0
772.0,35.8,21.0
772.0,35.9,21.0
772.0,35.7,21.0
772.0,35.5,21.0
772.0,35.3,21.0
772.0,35.1,21.0
772.0,35.2,21.0
772.0,35.3,21.0
772.0,35.4,21.0
772.0,35.4,21.0
772.0,35.6,21.0
772.0,35.5,21.0
772.0,35.4,21.0
772.0,35.3,21.0
772.0,35.2,21.0
772.0,35.3,21.0
772.0,35.5,21.0
786.0,35.5,21.0
786.0,35.5,21.0
786.0,35.5,21.0
786.0,35.5,21.0
786.0,35.6,21.0
786.0,35.7,21.0
786.0,35.7,21.0
786.0,35.7,21.0
786.0,35.9,21.0
786.0,35.8,21.0
786.0,35.8,21.0
786.0,35.8,21.0
786.0,35.7,21.0
786.0,35.5,21.0
786.0,35.4,21.0
786.0,35.3,21.0
786.0,35.3,21.0
786.0,35.1,21.0
786.0,35.2,21.0
786.0,35.3,21.0
786.0,35.4,21.0
786.0,35.6,21.0
786.0,35.9,21.0
786.0,36.1,21.0
786.0,35.7,21.0
786.0,35.5,21.0
786.0,35.5,21.0
786.0,35.7,21.0
786.0,35.9,21.0
786.0,36.1,21.0
786.0,36.2,21.0
786.0,35.9,21.0
786.0,35.8,21.0
786.0,35.8,21.0
786.0,35.7,21.0
786.0,35.6,21.0
786.0,35.5,21.0
786.0,35.6,21.0
786.0,35.9,21.0
786.0,35.9,21.0
786.0,35.7,21.0
786.0,35.7,21.0
786.0,35.7,21.0
786.0,35.4,21.0
786.0,35.3,21.0
786.0,35.5,21.0
786.0,35.6,21.0
786.0,35.7,21.0
786.0,35.7,21.0
786.0,35.5,21.0
786.0,35.6,21.0
786.0,35.6,21.0
786.0,35.8,21.0
786.0,36.0,21.0
786.0,36.0,21.0
786.0,36.0,21.0
786.0,35.8,21.0
786.0,35.5,21.0
786.0,35.5,21.0
786.0,35.5,21.0
755.0,35.5,21.0
755.0,35.5,21.0
755.0,35.5,21.0
755.0,35.5,21.0
755.0,35.7,21.0
755.0,35.8,21.0
755.0,35.7,21.0
755.0,35.7,21.0
755.0,35.6,21.0
755.0,35.6,21.0
755.0,35.9,21.0
755.0,36.0,21.0
755.0,36.1,21.0
755.0,36.0,21.0
755.0,35.9,21.0
755.0,35.9,21.0
755.0,35.8,21.0
755.0,35.5,21.0
755.0,35.4,21.0
755.0,35.4,21.0
755.0,35.4,21.0
755.0,35.5,21.0
755.0,35.5,21.0
755.0,35.6,21.0
755.0,35.7,21.0
755.0,35.7,21.0
755.0,35.6,21.0
755.0,35.6,21.0
755.0,35.6,21.0
755.0,35.7,21.0
755.0,35.9,21.0
755.0,35.9,21.0
755.0,35.9,21.0
755.0,35.9,21.0
755.0,35.9,21.0
755.0,35.8,21.0
755.0,35.8,21.0
755.0,35.6,21.0
755.0,35.3,21.0
755.0,35.3,21.0
755.0,35.3,21.0
755.0,35.2,21.0
755.0,35.2,21.0
755.0,35.3,21.0
755.0,35.3,21.0
755.0,35.3,21.0
755.0,35.4,21.0
755.0,35.5,21.0
755.0,35.5,21.0
755.0,35.6,21.0
755.0,35.7,21.0
755.0,35.6,21.0
755.0,35.7,21.0
755.0,35.8,21.0
755.0,35.8,21.0
755.0,35.5,21.0
755.0,35.3,21.0
755.0,35.2,21.0
755.0,35.3,21.0
755.0,35.5,21.0
663.0,35.6,21.0
663.0,35.4,21.0
663.0,35.3,21.0
663.0,35.4,21.0
663.0,35.6,21.0
663.0,35.8,21.0
663.0,36.0,21.0
663.0,36.2,21.0
663.0,36.1,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,35.8,21.0
663.0,35.7,21.0
663.0,35.7,21.0
663.0,35.9,21.0
663.0,35.8,21.0
663.0,35.8,21.0
663.0,35.9,21.0
663.0,35.8,21.0
663.0,35.8,21.0
663.0,35.9,21.0
663.0,35.8,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,36.0,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,35.8,21.0
663.0,35.6,21.0
663.0,35.5,21.0
663.0,35.6,21.0
663.0,35.6,21.0
663.0,35.7,21.0
663.0,35.8,21.0
663.0,35.7,21.0
663.0,35.7,21.0
663.0,35.6,21.0
663.0,35.6,21.0
663.0,35.6,21.0
663.0,35.7,21.0
663.0,35.7,21.0
663.0,35.7,21.0
663.0,35.8,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,35.9,21.0
663.0,36.0,21.0
